K,N,M,T,Baseline Cycles,Baseline Performance,WIP Scalar Cycles,WIP Scalar Performance,Josua Cycles,Josua Performance
12,20,28,28,3047904.000000,0.820000,2489662.000000,1.010000,2492202.000000,1.010000
12,24,4,4,408998.000000,1.110000,309858.000000,1.470000,327074.000000,1.390000
12,24,4,8,819323.000000,1.190000,641553.000000,1.510000,660473.000000,1.470000
12,24,4,12,1250617.000000,1.190000,985120.000000,1.510000,1007441.000000,1.480000
12,24,4,16,1675997.000000,1.200000,1328812.000000,1.510000,1342894.000000,1.490000
12,24,4,20,2116272.000000,1.190000,1667564.000000,1.510000,1672299.000000,1.510000
12,24,4,24,2604864.000000,1.170000,2065183.000000,1.470000,2056056.000000,1.480000
12,24,4,28,3029968.000000,1.170000,2467333.000000,1.440000,2433628.000000,1.460000
12,24,8,4,425563.000000,1.080000,331598.000000,1.390000,346944.000000,1.320000
12,24,8,8,874030.000000,1.120000,703977.000000,1.390000,699855.000000,1.390000
12,24,8,12,1300589.000000,1.150000,1035463.000000,1.440000,1072237.000000,1.390000
12,24,8,16,1744229.000000,1.150000,1403704.000000,1.430000,1397072.000000,1.440000
12,24,8,20,2184534.000000,1.160000,1749616.000000,1.440000,1764591.000000,1.430000
12,24,8,24,2713592.000000,1.120000,2186694.000000,1.390000,2157532.000000,1.410000
12,24,8,28,3176391.000000,1.120000,2591956.000000,1.370000,2562056.000000,1.390000
12,24,12,4,450276.000000,1.030000,353461.000000,1.310000,368163.000000,1.260000
12,24,12,8,917302.000000,1.070000,749102.000000,1.310000,740348.000000,1.320000
12,24,12,12,1382322.000000,1.080000,1099178.000000,1.360000,1122592.000000,1.330000
12,24,12,16,1813138.000000,1.110000,1478917.000000,1.360000,1468575.000000,1.370000
12,24,12,20,2318828.000000,1.090000,1886671.000000,1.340000,1877062.000000,1.350000
12,24,12,24,2834604.000000,1.070000,2299412.000000,1.320000,2257026.000000,1.350000
12,24,12,28,3343342.000000,1.070000,2707248.000000,1.320000,2671221.000000,1.330000
12,24,16,4,465685.000000,1.010000,376221.000000,1.250000,390770.000000,1.200000
12,24,16,8,952951.000000,1.030000,781160.000000,1.260000,776152.000000,1.270000
12,24,16,12,1431650.000000,1.050000,1161217.000000,1.290000,1188381.000000,1.260000
12,24,16,16,1936595.000000,1.040000,1571961.000000,1.280000,1555858.000000,1.300000
12,24,16,20,2479123.000000,1.020000,1977705.000000,1.280000,1998573.000000,1.270000
12,24,16,24,3012256.000000,1.010000,2444475.000000,1.250000,2393123.000000,1.270000
12,24,16,28,3510354.000000,1.020000,2869864.000000,1.240000,2833694.000000,1.260000
12,24,20,4,487334.000000,0.970000,400967.000000,1.180000,410348.000000,1.160000
12,24,20,8,999356.000000,0.990000,844256.000000,1.170000,815777.000000,1.210000
12,24,20,12,1484151.000000,1.010000,1234584.000000,1.220000,1249398.000000,1.210000
12,24,20,16,2020341.000000,1.000000,1650359.000000,1.230000,1639439.000000,1.230000
12,24,20,20,2597221.000000,0.980000,2068658.000000,1.230000,2116412.000000,1.200000
12,24,20,24,3148981.000000,0.970000,2556940.000000,1.190000,2519809.000000,1.210000
12,24,20,28,3708393.000000,0.960000,3034334.000000,1.180000,3026349.000000,1.180000
12,24,24,4,509137.000000,0.940000,421874.000000,1.130000,432920.000000,1.110000
12,24,24,8,1037471.000000,0.960000,864257.000000,1.150000,852913.000000,1.170000
12,24,24,12,1532398.000000,0.990000,1296506.000000,1.170000,1316301.000000,1.150000
12,24,24,16,2107376.000000,0.960000,1720015.000000,1.180000,1712845.000000,1.180000
12,24,24,20,2719840.000000,0.940000,2186084.000000,1.160000,2238065.000000,1.140000
12,24,24,24,3326142.000000,0.920000,2690376.000000,1.140000,2653494.000000,1.150000
12,24,24,28,3839995.000000,0.930000,3164588.000000,1.130000,3145793.000000,1.140000
12,24,28,4,530802.000000,0.910000,443603.000000,1.090000,455252.000000,1.060000
12,24,28,8,1079885.000000,0.930000,915575.000000,1.090000,892739.000000,1.120000
12,24,28,12,1584500.000000,0.960000,1363021.000000,1.110000,1377188.000000,1.100000
12,24,28,16,2197987.000000,0.920000,1797087.000000,1.130000,1783712.000000,1.140000
12,24,28,20,2859361.000000,0.890000,2321709.000000,1.100000,2380502.000000,1.070000
12,24,28,24,3444332.000000,0.890000,2816697.000000,1.090000,2761201.000000,1.110000
12,24,28,28,4062178.000000,0.880000,3347146.000000,1.070000,3320527.000000,1.080000
12,28,4,4,527586.000000,1.160000,411740.000000,1.490000,428763.000000,1.430000
12,28,4,8,1085451.000000,1.210000,864881.000000,1.520000,876544.000000,1.500000
12,28,4,12,1689450.000000,1.190000,1313467.000000,1.530000,1351404.000000,1.490000
12,28,4,16,2252611.000000,1.200000,1787297.000000,1.520000,1812418.000000,1.500000
12,28,4,20,2854453.000000,1.190000,2279663.000000,1.500000,2291075.000000,1.490000
12,28,4,24,3455878.000000,1.190000,2769837.000000,1.480000,2780406.000000,1.480000
12,28,4,28,4075615.000000,1.180000,3312687.000000,1.450000,3303298.000000,1.460000
12,28,8,4,557035.000000,1.110000,437528.000000,1.420000,453998.000000,1.370000
12,28,8,8,1153119.000000,1.140000,922173.000000,1.430000,928782.000000,1.420000
12,28,8,12,1733310.000000,1.160000,1380495.000000,1.460000,1409937.000000,1.430000
12,28,8,16,2346612.000000,1.160000,1866666.000000,1.460000,1889075.000000,1.440000
12,28,8,20,2925721.000000,1.170000,2372837.000000,1.440000,2380476.000000,1.430000
12,28,8,24,3597647.000000,1.140000,2931601.000000,1.400000,2885109.000000,1.430000
12,28,8,28,4260343.000000,1.130000,3473380.000000,1.390000,3443249.000000,1.400000
12,28,12,4,580019.000000,1.080000,464152.000000,1.350000,478197.000000,1.310000
12,28,12,8,1202637.000000,1.100000,978485.000000,1.350000,976028.000000,1.360000
12,28,12,12,1827406.000000,1.110000,1447891.000000,1.400000,1483002.000000,1.360000
12,28,12,16,2427895.000000,1.120000,1966624.000000,1.380000,1971002.000000,1.380000
12,28,12,20,3077436.000000,1.110000,2522036.000000,1.360000,2499902.000000,1.370000
12,28,12,24,3738580.000000,1.100000,3084869.000000,1.340000,3030053.000000,1.360000
12,28,12,28,4482072.000000,1.080000,3656707.000000,1.320000,3634887.000000,1.330000
12,28,16,4,611282.000000,1.030000,492049.000000,1.280000,503206.000000,1.250000
12,28,16,8,1252167.000000,1.060000,1027016.000000,1.290000,1020220.000000,1.300000
12,28,16,12,1890183.000000,1.070000,1524542.000000,1.330000,1562020.000000,1.300000
12,28,16,16,2562516.000000,1.060000,2066036.000000,1.320000,2071519.000000,1.320000
12,28,16,20,3233772.000000,1.060000,2621482.000000,1.310000,2636406.000000,1.300000
12,28,16,24,3952896.000000,1.040000,3234127.000000,1.280000,3234770.000000,1.280000
12,28,16,28,4832008.000000,1.000000,3776615.000000,1.280000,3755764.000000,1.280000
12,28,20,4,630918.000000,1.010000,518343.000000,1.230000,526241.000000,1.210000
12,28,20,8,1294352.000000,1.030000,1087576.000000,1.230000,1067555.000000,1.250000
12,28,20,12,1961920.000000,1.040000,1603227.000000,1.270000,1637335.000000,1.240000
12,28,20,16,2661167.000000,1.030000,2168945.000000,1.260000,2177647.000000,1.260000
12,28,20,20,3411714.000000,1.010000,2718485.000000,1.260000,2777046.000000,1.240000
12,28,20,24,4094703.000000,1.010000,3350110.000000,1.230000,3307473.000000,1.250000
12,28,20,28,4806630.000000,1.000000,3988393.000000,1.210000,3956509.000000,1.220000
12,28,24,4,656838.000000,0.980000,543805.000000,1.180000,555142.000000,1.160000
12,28,24,8,1337089.000000,1.000000,1140396.000000,1.180000,1108059.000000,1.210000
12,28,24,12,2008044.000000,1.020000,1683613.000000,1.210000,1707162.000000,1.200000
12,28,24,16,2762609.000000,0.990000,2251403.000000,1.220000,2258220.000000,1.210000
12,28,24,20,3557431.000000,0.970000,2879917.000000,1.190000,2938444.000000,1.170000
12,28,24,24,4320325.000000,0.960000,3509481.000000,1.180000,3469337.000000,1.190000
12,28,24,28,5016787.000000,0.960000,4155360.000000,1.160000,4143851.000000,1.170000
12,28,28,4,678871.000000,0.950000,573606.000000,1.130000,579515.000000,1.120000
12,28,28,8,1384550.000000,0.970000,1191295.000000,1.130000,1152327.000000,1.170000
12,28,28,12,2070919.000000,0.990000,1763385.000000,1.160000,1778035.000000,1.150000
12,28,28,16,2858551.000000,0.960000,2342903.000000,1.170000,2339829.000000,1.170000
12,28,28,20,3712550.000000,0.930000,3030064.000000,1.140000,3108394.000000,1.110000
12,28,28,24,4472499.000000,0.930000,3648679.000000,1.140000,3592706.000000,1.150000
12,28,28,28,5265097.000000,0.920000,4341599.000000,1.120000,4373063.000000,1.110000
16,4,4,4,33964.000000,0.640000,28200.000000,0.770000,27260.000000,0.790000
16,4,4,8,74969.000000,0.590000,69379.000000,0.640000,65799.000000,0.670000
16,4,4,12,94517.000000,0.710000,71179.000000,0.940000,70278.000000,0.950000
16,4,4,16,177136.000000,0.510000,144871.000000,0.620000,143070.000000,0.630000
16,4,4,20,159867.000000,0.700000,118613.000000,0.950000,115776.000000,0.970000
16,4,4,24,189122.000000,0.710000,144568.000000,0.930000,140935.000000,0.960000
16,4,4,28,225904.000000,0.700000,171062.000000,0.920000,169016.000000,0.930000
16,4,8,4,38125.000000,0.590000,32677.000000,0.690000,31347.000000,0.720000
16,4,8,8,77542.000000,0.580000,63637.000000,0.710000,63288.000000,0.720000
16,4,8,12,120493.000000,0.560000,93553.000000,0.730000,93337.000000,0.730000
16,4,8,16,160687.000000,0.560000,126485.000000,0.720000,123394.000000,0.730000
16,4,8,20,177642.000000,0.640000,138844.000000,0.820000,134732.000000,0.840000
16,4,8,24,212613.000000,0.640000,169946.000000,0.800000,161976.000000,0.840000
16,4,8,28,342468.000000,0.460000,275000.000000,0.580000,266357.000000,0.600000
16,4,12,4,42703.000000,0.560000,37219.000000,0.640000,35883.000000,0.660000
16,4,12,8,86432.000000,0.540000,72710.000000,0.640000,72089.000000,0.640000
16,4,12,12,136755.000000,0.500000,105577.000000,0.650000,105663.000000,0.650000
16,4,12,16,316431.000000,0.290000,278197.000000,0.330000,275552.000000,0.330000
16,4,12,20,466119.000000,0.250000,398754.000000,0.290000,398114.000000,0.290000
16,4,12,24,511834.000000,0.270000,440512.000000,0.310000,428862.000000,0.320000
16,4,12,28,290217.000000,0.550000,234847.000000,0.680000,220758.000000,0.720000
16,4,16,4,47117.000000,0.530000,41656.000000,0.590000,40254.000000,0.620000
16,4,16,8,94516.000000,0.500000,81570.000000,0.580000,80406.000000,0.590000
16,4,16,12,147794.000000,0.470000,119941.000000,0.580000,119309.000000,0.590000
16,4,16,16,189137.000000,0.490000,160685.000000,0.580000,155130.000000,0.600000
16,4,16,20,435049.000000,0.270000,376629.000000,0.310000,389509.000000,0.300000
16,4,16,24,380555.000000,0.360000,225207.000000,0.610000,207010.000000,0.670000
16,4,16,28,451427.000000,0.360000,374432.000000,0.430000,359180.000000,0.450000
16,4,20,4,51320.000000,0.500000,46054.000000,0.560000,44787.000000,0.580000
16,4,20,8,103259.000000,0.470000,89857.000000,0.540000,88748.000000,0.550000
16,4,20,12,159228.000000,0.450000,134555.000000,0.530000,132881.000000,0.540000
16,4,20,16,207652.000000,0.450000,178072.000000,0.530000,170457.000000,0.550000
16,4,20,20,282081.000000,0.410000,223841.000000,0.520000,218963.000000,0.530000
16,4,20,24,534933.000000,0.260000,460068.000000,0.300000,437844.000000,0.320000
16,4,20,28,528543.000000,0.310000,447668.000000,0.360000,437014.000000,0.370000
16,4,24,4,55543.000000,0.480000,50503.000000,0.530000,48967.000000,0.550000
16,4,24,8,112418.000000,0.440000,98516.000000,0.500000,96848.000000,0.510000
16,4,24,12,170308.000000,0.420000,149298.000000,0.480000,147328.000000,0.490000
16,4,24,16,224836.000000,0.420000,197471.000000,0.480000,186070.000000,0.510000
16,4,24,20,312121.000000,0.380000,253035.000000,0.460000,250707.000000,0.470000
16,4,24,24,373572.000000,0.380000,303200.000000,0.460000,281562.000000,0.500000
16,4,24,28,526115.000000,0.310000,481964.000000,0.340000,471360.000000,0.350000
16,4,28,4,59847.000000,0.470000,54952.000000,0.510000,53608.000000,0.520000
16,4,28,8,119232.000000,0.420000,107907.000000,0.470000,104847.000000,0.480000
16,4,28,12,181917.000000,0.400000,163711.000000,0.450000,161313.000000,0.450000
16,4,28,16,241008.000000,0.400000,215834.000000,0.440000,200650.000000,0.480000
16,4,28,20,342886.000000,0.350000,283646.000000,0.420000,292054.000000,0.410000
16,4,28,24,417770.000000,0.340000,343769.000000,0.410000,317075.000000,0.450000
16,4,28,28,493493.000000,0.330000,414250.000000,0.400000,394398.000000,0.420000
16,8,4,4,87130.000000,0.860000,68645.000000,1.090000,68308.000000,1.100000
16,8,4,8,171289.000000,0.920000,128090.000000,1.230000,131396.000000,1.190000
16,8,4,12,247042.000000,0.970000,185296.000000,1.290000,187367.000000,1.280000
16,8,4,16,333912.000000,0.960000,252187.000000,1.270000,255025.000000,1.260000
16,8,4,20,419970.000000,0.960000,319139.000000,1.260000,319170.000000,1.260000
16,8,4,24,506407.000000,0.960000,390953.000000,1.240000,386588.000000,1.250000
16,8,4,28,600493.000000,0.940000,466707.000000,1.220000,464939.000000,1.220000
16,8,8,4,92975.000000,0.830000,75563.000000,1.020000,74340.000000,1.040000
16,8,8,8,190111.000000,0.840000,148787.000000,1.070000,150576.000000,1.060000
16,8,8,12,269782.000000,0.890000,209219.000000,1.150000,214289.000000,1.120000
16,8,8,16,366958.000000,0.880000,288884.000000,1.120000,283464.000000,1.140000
16,8,8,20,454827.000000,0.890000,356746.000000,1.140000,356348.000000,1.140000
16,8,8,24,552024.000000,0.880000,442488.000000,1.100000,426817.000000,1.140000
16,8,8,28,652817.000000,0.870000,529625.000000,1.070000,516816.000000,1.100000
16,8,12,4,101945.000000,0.780000,84133.000000,0.940000,83045.000000,0.950000
16,8,12,8,207293.000000,0.780000,167318.000000,0.960000,167374.000000,0.960000
16,8,12,12,318568.000000,0.760000,246036.000000,0.990000,250326.000000,0.970000
16,8,12,16,415654.000000,0.780000,338012.000000,0.960000,329296.000000,0.990000
16,8,12,20,531947.000000,0.770000,425755.000000,0.960000,420486.000000,0.970000
16,8,12,24,609593.000000,0.800000,495092.000000,0.990000,470160.000000,1.040000
16,8,12,28,825113.000000,0.690000,677078.000000,0.840000,651683.000000,0.880000
16,8,16,4,110228.000000,0.740000,92563.000000,0.880000,92676.000000,0.880000
16,8,16,8,223344.000000,0.730000,184256.000000,0.890000,184025.000000,0.890000
16,8,16,12,341991.000000,0.720000,274906.000000,0.890000,277142.000000,0.890000
16,8,16,16,446335.000000,0.730000,372892.000000,0.880000,358609.000000,0.910000
16,8,16,20,608581.000000,0.670000,496411.000000,0.820000,491078.000000,0.830000
16,8,16,24,806708.000000,0.610000,667119.000000,0.740000,642617.000000,0.760000
16,8,16,28,888829.000000,0.650000,735604.000000,0.780000,711130.000000,0.810000
16,8,20,4,119141.000000,0.700000,102056.000000,0.820000,100970.000000,0.830000
16,8,20,8,240844.000000,0.690000,202327.000000,0.820000,200463.000000,0.820000
16,8,20,12,362352.000000,0.680000,303701.000000,0.810000,305396.000000,0.810000
16,8,20,16,483383.000000,0.680000,410969.000000,0.800000,394134.000000,0.840000
16,8,20,20,651891.000000,0.630000,508955.000000,0.810000,510112.000000,0.810000
16,8,20,24,810758.000000,0.610000,665157.000000,0.740000,640407.000000,0.770000
16,8,20,28,1088084.000000,0.530000,919463.000000,0.630000,901120.000000,0.640000
16,8,24,4,127735.000000,0.670000,109815.000000,0.780000,109959.000000,0.780000
16,8,24,8,258724.000000,0.650000,216128.000000,0.770000,217756.000000,0.770000
16,8,24,12,384760.000000,0.650000,334275.000000,0.750000,332918.000000,0.750000
16,8,24,16,520671.000000,0.640000,446565.000000,0.740000,425342.000000,0.780000
16,8,24,20,710349.000000,0.580000,565937.000000,0.730000,576209.000000,0.720000
16,8,24,24,851873.000000,0.580000,685799.000000,0.720000,651525.000000,0.760000
16,8,24,28,1148857.000000,0.500000,980847.000000,0.590000,965729.000000,0.600000
16,8,28,4,140250.000000,0.620000,119205.000000,0.730000,118336.000000,0.740000
16,8,28,8,275156.000000,0.620000,235013.000000,0.720000,235794.000000,0.720000
16,8,28,12,408029.000000,0.620000,362291.000000,0.690000,361116.000000,0.700000
16,8,28,16,559629.000000,0.600000,482652.000000,0.690000,454385.000000,0.730000
16,8,28,20,769974.000000,0.540000,625548.000000,0.660000,641336.000000,0.650000
16,8,28,24,908701.000000,0.550000,738593.000000,0.670000,697654.000000,0.710000
16,8,28,28,1079224.000000,0.540000,898618.000000,0.650000,864962.000000,0.670000
16,12,4,4,160131.000000,1.000000,123044.000000,1.300000,125493.000000,1.270000
16,12,4,8,323921.000000,1.040000,248396.000000,1.360000,252025.000000,1.340000
16,12,4,12,488194.000000,1.060000,376208.000000,1.370000,381917.000000,1.350000
16,12,4,16,641602.000000,1.080000,511316.000000,1.360000,517631.000000,1.340000
16,12,4,20,812792.000000,1.070000,647979.000000,1.350000,649670.000000,1.340000
16,12,4,24,985710.000000,1.070000,794353.000000,1.320000,788850.000000,1.330000
16,12,4,28,1186669.000000,1.040000,942147.000000,1.310000,940572.000000,1.310000
16,12,8,4,172905.000000,0.940000,135597.000000,1.200000,138152.000000,1.180000
16,12,8,8,362346.000000,0.940000,288852.000000,1.180000,284712.000000,1.200000
16,12,8,12,516946.000000,1.010000,414439.000000,1.250000,418456.000000,1.240000
16,12,8,16,716215.000000,0.970000,575544.000000,1.210000,571020.000000,1.220000
16,12,8,20,871318.000000,1.010000,706685.000000,1.240000,706597.000000,1.240000
16,12,8,24,1065328.000000,0.990000,872437.000000,1.210000,854350.000000,1.230000
16,12,8,28,1268385.000000,0.970000,1038403.000000,1.190000,1021561.000000,1.210000
16,12,12,4,185572.000000,0.900000,149343.000000,1.110000,152057.000000,1.090000
16,12,12,8,388853.000000,0.890000,315944.000000,1.090000,310605.000000,1.110000
16,12,12,12,573015.000000,0.910000,460815.000000,1.130000,467266.000000,1.120000
16,12,12,16,757050.000000,0.930000,632448.000000,1.110000,614439.000000,1.140000
16,12,12,20,942378.000000,0.930000,774998.000000,1.130000,768286.000000,1.140000
16,12,12,24,1282913.000000,0.820000,1070575.000000,0.990000,1038398.000000,1.020000
16,12,12,28,1360012.000000,0.910000,1134293.000000,1.090000,1098200.000000,1.130000
16,12,16,4,199088.000000,0.850000,162465.000000,1.040000,165312.000000,1.020000
16,12,16,8,409399.000000,0.850000,347865.000000,1.000000,335529.000000,1.040000
16,12,16,12,606287.000000,0.870000,507678.000000,1.040000,506951.000000,1.040000
16,12,16,16,822878.000000,0.860000,685630.000000,1.030000,668109.000000,1.050000
16,12,16,20,1016220.000000,0.870000,833978.000000,1.060000,829178.000000,1.060000
16,12,16,24,1252633.000000,0.850000,1031309.000000,1.030000,994909.000000,1.070000
16,12,16,28,1480171.000000,0.840000,1228140.000000,1.010000,1196031.000000,1.040000
16,12,20,4,211388.000000,0.820000,175849.000000,0.980000,177281.000000,0.970000
16,12,20,8,434719.000000,0.810000,377419.000000,0.930000,360347.000000,0.970000
